SalePrice,Lot_Area,Gr_Liv_Area,Total_Bsmt_SF,Garage_Area,Year_Built,Year_Remod_Add,Overall_Qual,Overall_Cond,Full_Bath,Bedroom_AbvGr,TotRms_AbvGrd,MS_Zoning,Neighborhood,House_Style,Foundation,Exter_Qual,Kitchen_Qual,Bsmt_Qual,Garage_Finish,Lot_Frontage,Mas_Vnr_Area,Garage_Yr_Blt,Pool_QC,Fence,Alley
184875,4233.0,1466.0,396,279,2010,1994,5,3,2,1,10,RL,NWAmes,1Story,PConc,Gd,Gd,TA,RFn,59.92188995187168,126.25064042259191,1917.0,Gd,MnPrv,NA
306014,6221.0,1458.0,1004,571,2001,1984,7,5,3,4,5,RM,NPkVill,1Story,BrkTil,TA,Gd,TA,RFn,,306.8835832327436,1909.0,NA,NA,NA
203441,7812.0,1884.0,724,421,1924,1976,3,5,2,3,11,RM,ClearCr,2Story,PConc,Gd,Gd,Gd,Fin,,257.61750334326905,1952.0,NA,GdWo,NA
205935,3223.0,1112.0,875,456,1965,1972,6,4,2,3,8,RL,NPkVill,1Story,PConc,Po,Gd,Gd,Fin,69.52800668366415,532.4903735023737,1982.0,NA,NA,NA
254995,11254.0,2184.0,1161,667,1965,1981,4,5,1,2,2,RL,Sawyer,1Story,CBlock,TA,Gd,TA,Fin,66.73967206606855,175.5161105990711,1933.0,NA,NA,NA
143489,9419.0,2483.0,1267,427,1878,1966,2,8,2,3,13,RL,MeadowV,1.5Fin,PConc,Gd,Gd,TA,Fin,96.99692975907854,151.3116247722183,1929.0,NA,NA,NA
118695,4008.0,1480.0,955,453,1938,1960,10,6,2,3,8,RL,NoRidge,2Story,PConc,TA,TA,TA,Fin,95.36669224364373,781.7087865045859,1931.0,NA,NA,NA
109324,80739.67676230462,6000.0,234,330,2008,1950,8,6,2,2,10,RL,BrDale,1Story,PConc,Gd,TA,Gd,Fin,34.970540326747475,333.16782092834785,,NA,MnPrv,NA
75618,16806.0,971.0,613,536,1987,1977,7,6,3,3,11,RL,IDOTRR,1Story,CBlock,TA,TA,NA,Fin,93.49820389099204,148.84295117137836,1985.0,NA,GdWo,NA
377937,12534.0,2037.0,1358,519,2010,1967,3,6,3,3,9,RL,StoneBr,2Story,Wood,Gd,Gd,TA,Fin,82.91057010541572,538.3765301070779,1929.0,NA,NA,NA
106800,9005.0,2023.0,0,630,1908,1998,9,2,1,2,5,RL,ClearCr,1Story,PConc,Gd,TA,Ex,Fin,109.82464581690061,222.5622258147078,1900.0,NA,GdWo,NA
151979,15597.0,1931.0,1474,334,1879,1990,6,7,2,3,4,RL,NPkVill,2Story,PConc,Ex,TA,Gd,RFn,68.27171258637637,111.40286066231424,1905.0,NA,NA,NA
148638,16450.0,1492.0,1208,358,2006,1969,8,6,2,4,8,RL,NridgHt,2Story,PConc,Fa,Gd,TA,Unf,,91.05234217923318,1977.0,NA,MnPrv,NA
187768,13153.0,334.0,1526,608,1930,1956,1,5,1,4,14,RL,Blmngtn,1Story,PConc,Gd,Gd,Gd,Fin,81.72332441695046,169.46101079810282,1955.0,NA,NA,NA
230105,6669.0,1179.0,920,500,1994,1986,5,5,2,4,13,RL,Timber,SFoyer,PConc,Gd,Gd,TA,Fin,,204.0493206684134,1966.0,NA,NA,NA
234260,12912.0,1187.0,175,268,1878,1965,10,5,2,3,2,RM,NridgHt,SLvl,CBlock,Gd,Gd,TA,Fin,95.5149415157716,176.35475486570002,1957.0,NA,GdPrv,NA
131500,22410.0,1010.0,1172,711,1991,1988,6,4,1,4,9,RL,CollgCr,1Story,PConc,Gd,TA,Gd,Unf,90.2355318934913,202.01507713858544,2002.0,NA,GdWo,NA
155305,7646.0,1561.0,1509,110,1874,1994,9,5,1,4,13,RL,CollgCr,1Story,PConc,Gd,TA,TA,Fin,53.75183961733028,307.7564650300799,1978.0,NA,NA,NA
185912,38513.0,1290.0,1369,606,1938,1994,5,2,2,3,2,RL,NridgHt,1Story,PConc,TA,Gd,Gd,Fin,,104.73633665990747,1994.0,NA,NA,NA
150320,7979.0,1087.0,734,196,1889,1996,6,7,2,3,8,RL,SWISU,1Story,BrkTil,Ex,Gd,Gd,Unf,122.69385227227876,42.11023405934487,1918.0,NA,NA,NA
315823,11152.0,970.0,1034,827,1916,1972,8,2,2,3,7,RL,Gilbert,1Story,PConc,Gd,Ex,TA,Fin,57.924028305963134,70.65210225085362,1960.0,NA,MnPrv,NA
202074,7306.0,1142.0,786,141,1968,1981,7,5,2,4,11,RL,Crawfor,1Story,CBlock,Gd,Gd,TA,NA,88.15421451385734,253.90699853112818,1961.0,NA,MnPrv,NA
222782,12505.0,2060.0,672,680,1963,1998,7,3,1,5,9,RL,Timber,1Story,CBlock,Gd,Gd,Gd,Unf,42.62800074313547,102.63538194133386,1985.0,NA,NA,NA
216458,3845.0,1169.0,1382,433,1950,1966,5,6,1,3,7,RL,Mitchel,1Story,PConc,Gd,Gd,Gd,RFn,,191.5996714648931,1970.0,NA,NA,NA
265505,7882.0,1242.0,520,376,1930,2008,4,7,2,5,6,RL,NridgHt,1Story,PConc,TA,Gd,Gd,RFn,90.26408478583609,97.83102514866651,1990.0,NA,NA,NA
178511,5680.0,1271.0,642,487,1954,1968,5,5,2,3,10,RL,NridgHt,1Story,PConc,Ex,TA,Gd,Fin,76.41703000725406,110.20155364238981,1934.0,NA,GdWo,NA
98840,11863.0,1669.0,558,576,1980,1991,6,4,3,3,5,RL,Timber,1Story,CBlock,Gd,TA,TA,RFn,64.96906058230776,208.15671951093765,1942.0,NA,NA,NA
194828,19864.0,1728.0,403,269,1926,1983,8,5,2,5,8,RL,Edwards,1Story,CBlock,Gd,TA,TA,Fin,,263.32756687926286,,NA,NA,NA
127957,16116.0,334.0,1058,286,2006,1963,6,6,2,4,7,RM,OldTown,SLvl,PConc,Gd,TA,TA,RFn,46.95468541194723,184.94972723432045,1945.0,NA,MnPrv,NA
134396,2635.0,2010.0,1464,579,1962,2004,7,6,1,3,11,RL,NAmes,1Story,PConc,Gd,Gd,Gd,Fin,66.35051956861722,242.8373651772527,1934.0,NA,NA,NA
209933,37243.0,2218.0,926,108,1954,1952,8,6,2,4,7,RL,NridgHt,SLvl,PConc,TA,TA,Gd,Fin,82.2943129123188,51.2502719769986,1999.0,NA,NA,NA
272478,13058.0,974.0,397,333,1997,1988,5,5,2,3,12,RL,NWAmes,1Story,PConc,TA,Gd,Gd,RFn,48.21231020823785,149.11928455514683,2000.0,NA,NA,NA
167461,6864.0,1013.0,1335,1058,1952,1974,9,3,2,3,13,RL,NAmes,2Story,CBlock,Gd,Gd,Gd,RFn,82.73075581427642,125.36701370988168,1986.0,NA,NA,NA
187875,12019.0,1274.0,1674,256,2010,2009,9,4,2,5,6,RL,Somerst,1Story,CBlock,Gd,Ex,TA,Fin,96.86688618819633,269.6933755237007,1935.0,NA,NA,NA
328038,12157.0,1121.0,741,679,1876,1960,2,8,2,5,3,C,Timber,1.5Fin,PConc,TA,Ex,Ex,RFn,67.1349490228957,95.73053646550161,1903.0,NA,NA,NA
182828,7331.0,1611.0,808,332,1937,1998,3,5,2,3,5,RL,Edwards,1Story,PConc,Fa,Gd,Ex,RFn,52.868513298832724,41.03223578451266,,NA,NA,NA
470087,12317.0,526.0,1206,551,1982,1964,3,6,2,3,2,RL,SawyerW,SLvl,CBlock,Gd,Gd,Gd,RFn,62.18899649897363,39.88562610773615,1901.0,NA,NA,NA
208189,7597.0,941.0,1648,580,1883,1968,8,7,1,3,10,RL,CollgCr,1Story,PConc,Ex,Gd,Gd,RFn,,172.93670830690536,2000.0,NA,NA,NA
82100,8581.0,2269.0,792,675,1977,2010,5,7,2,4,10,RL,Veenker,1Story,PConc,Gd,Gd,Gd,RFn,,224.36515998962787,1934.0,NA,MnPrv,NA
224433,7246.0,1035.0,467,409,1946,1992,7,5,2,4,9,RL,NridgHt,1Story,PConc,Gd,TA,Gd,Unf,76.61475830079107,204.85405966378107,1945.0,NA,NA,NA
193389,4630.0,2121.0,1252,847,2009,1964,6,3,2,5,5,RL,NPkVill,2Story,PConc,Gd,Gd,Gd,RFn,65.58934216130028,130.36208324906636,1903.0,NA,NA,NA
278145,11938.0,1677.0,1319,332,1899,1964,8,7,2,3,6,RL,SWISU,SLvl,CBlock,TA,Gd,Gd,Unf,,118.5262915975152,1959.0,NA,MnPrv,NA
217351,15540.0,595.0,1002,496,1878,1987,8,9,1,3,2,RL,Gilbert,1Story,PConc,Gd,TA,Ex,Fin,97.72598313632122,215.23662151504425,1947.0,NA,NA,NA
157096,14897.0,1817.0,776,499,1948,1964,9,5,1,4,5,RL,Timber,2Story,PConc,Gd,Gd,Gd,Fin,59.060083004344925,79.62606666481237,1903.0,NA,MnWw,Grvl
101750,17889.0,1441.0,1397,225,1932,2010,5,7,3,2,5,RL,Blmngtn,2Story,PConc,Fa,TA,TA,RFn,,137.32803266052815,1969.0,NA,NA,NA
152724,13287.0,1272.0,1211,392,1922,1958,5,5,2,3,6,RL,Crawfor,2Story,CBlock,Gd,TA,Gd,Fin,,174.75924462056747,1950.0,NA,NA,NA
118159,7945.0,1622.0,692,482,2007,1954,2,4,1,3,3,RL,BrkSide,2Story,PConc,Gd,Fa,TA,Unf,,491.44130499167045,1916.0,NA,GdWo,NA
131635,18102.0,1737.0,1019,363,2000,1968,6,5,1,4,3,RM,OldTown,1Story,CBlock,Gd,Gd,Gd,Fin,,26.272776079138538,1903.0,NA,NA,NA
210119,4843.0,1853.0,459,938,1882,1973,6,6,3,3,13,RL,Blmngtn,1Story,PConc,Ex,Gd,Ex,RFn,96.9645894498608,106.89313716687634,1985.0,Fa,NA,NA
323826,6371.0,2089.0,1274,282,1978,1978,10,6,2,4,3,RL,ClearCr,2Story,PConc,TA,TA,Gd,RFn,89.1008393017995,141.64446096309825,1956.0,NA,NA,NA
194437,6133.0,1704.0,895,685,1919,2009,8,5,3,3,12,RL,NridgHt,1Story,PConc,Gd,Ex,Gd,Fin,77.87117979379579,424.3143798372183,1984.0,NA,NA,NA
102913,20911.0,812.0,825,621,2009,1954,4,2,2,2,9,RM,Veenker,1.5Fin,Wood,TA,Ex,Gd,RFn,40.0630311855456,203.36716001151888,1975.0,NA,NA,NA
198360,19257.0,1263.0,986,447,1974,1971,8,5,2,4,14,RL,Veenker,1.5Fin,PConc,TA,Gd,Gd,Unf,91.72410212677363,334.47675883919334,1906.0,NA,MnPrv,NA
267975,14652.0,2971.0,1016,276,1918,1962,4,7,2,3,13,RL,StoneBr,1.5Fin,PConc,Gd,TA,Ex,NA,125.12497110304382,27.515695902215192,,NA,NA,NA
130103,20809.0,1862.0,1357,296,1983,1999,3,4,2,2,3,RM,ClearCr,1Story,BrkTil,Gd,Gd,TA,RFn,72.90339450558386,374.0083766383927,1991.0,NA,NA,NA
157376,6453.0,2684.0,1236,346,1877,2001,8,6,2,3,7,RM,IDOTRR,1Story,PConc,Gd,TA,Gd,RFn,73.39220762323524,69.26744396783297,2009.0,NA,NA,Grvl
167021,13482.0,2197.0,937,92,1882,1998,10,6,2,2,3,RL,Blueste,1Story,CBlock,TA,Gd,Gd,Unf,42.45402056744546,230.86839110426146,1976.0,NA,NA,NA
121302,10146.0,1620.0,1305,249,1888,1996,3,6,2,4,14,RL,CollgCr,SFoyer,PConc,Ex,TA,TA,Fin,18.240002720479367,176.12102109902327,2006.0,NA,NA,NA
215197,18180.0,1650.0,1160,153,1887,1995,8,9,2,3,9,RL,Somerst,1Story,PConc,Gd,Gd,Ex,Fin,61.02211010078361,84.89324666085763,2006.0,NA,NA,NA
158200,10207.0,1481.0,829,719,1927,1978,8,5,2,3,2,RL,MeadowV,1Story,PConc,TA,Gd,Gd,Fin,107.04170421998634,27.09186936118875,1932.0,NA,NA,NA
196381,8682.0,631.0,950,573,1937,1965,4,6,2,3,3,RM,Mitchel,1Story,CBlock,Gd,Gd,Gd,NA,103.59396784234451,326.21130260465986,2003.0,NA,MnPrv,NA
116425,15131.0,1509.0,940,607,1954,1985,5,5,2,3,6,FV,BrkSide,1Story,PConc,Gd,Gd,Gd,Fin,68.36479304126546,232.63787323110142,,NA,NA,Pave
139387,18503.0,2105.0,1202,567,1946,1966,8,5,2,3,7,RL,NPkVill,1Story,PConc,TA,Gd,Ex,Unf,80.75323235954775,280.879922303051,1967.0,NA,NA,NA
221671,7324.0,1200.0,853,483,1998,1969,8,5,4,4,10,RL,NAmes,1Story,PConc,Gd,Gd,Fa,RFn,39.54095610314647,250.8210136592457,1955.0,NA,NA,NA
143038,10544.0,1705.0,843,742,2002,1963,6,5,2,3,7,RL,Veenker,1Story,PConc,Gd,TA,TA,Fin,72.7806564618988,33.43005242025201,1924.0,NA,NA,NA
331301,5796.0,1925.0,1787,327,1889,1999,4,7,1,2,9,RL,OldTown,SLvl,CBlock,TA,TA,Gd,Unf,56.889221427521406,112.03220893197916,,NA,NA,NA
141512,2443.0,1045.0,1375,471,1960,1955,7,6,2,4,13,RL,StoneBr,2Story,PConc,Gd,TA,Gd,RFn,71.36677885724718,235.04898697501582,,NA,NA,NA
181656,12335.0,1274.0,695,599,1965,1971,7,5,2,3,8,RL,MeadowV,2Story,BrkTil,Gd,Fa,Gd,RFn,63.13366400737408,50.912151172134976,1934.0,NA,MnPrv,NA
241116,15761.0,991.0,1228,185,1888,1989,6,4,3,2,2,RL,Edwards,1Story,CBlock,Gd,Gd,Gd,Fin,62.68734650220706,158.82691108036144,1972.0,NA,NA,NA
94150,12800.0,1088.0,1047,1069,1985,1958,4,5,2,1,3,RL,NWAmes,1.5Fin,CBlock,TA,Gd,TA,Fin,94.90997344334166,100.07960327185769,1993.0,NA,NA,NA
82098,3395.0,856.0,1156,455,1978,1981,8,5,0,5,5,RM,BrkSide,SLvl,PConc,TA,TA,Gd,RFn,119.09806871012063,338.34905553295914,1938.0,NA,MnPrv,NA
90195,8861.0,1049.0,1054,478,1970,1973,7,6,1,3,13,RL,ClearCr,SLvl,PConc,Gd,TA,Gd,Fin,,248.63113338181583,1922.0,NA,NA,NA
275139,2889.0,2209.0,1475,701,1884,1982,8,5,1,2,2,RL,BrkSide,1Story,PConc,Gd,TA,Gd,RFn,105.46575964715197,135.2645582963509,1910.0,NA,NA,NA
133153,24880.0,1042.0,1138,632,1934,1962,9,4,2,4,9,RL,OldTown,1.5Fin,PConc,TA,TA,TA,Fin,,140.01246102121075,1978.0,NA,GdWo,NA
461981,5700.0,1563.0,975,457,1885,1984,8,5,2,4,5,RL,SWISU,1Story,PConc,Gd,TA,Ex,Unf,67.6940349290564,185.1013760550001,2010.0,NA,NA,NA
132495,23230.0,1248.0,1416,476,1889,1955,9,5,2,3,8,RL,Blmngtn,1Story,PConc,Gd,TA,TA,RFn,37.5951592046417,405.34176776430985,1921.0,NA,NA,NA
178763,19293.0,2089.0,1093,149,2004,1998,9,5,2,1,8,RL,Veenker,1Story,Slab,Gd,TA,TA,Unf,62.19090395551998,94.65349179684543,1980.0,NA,GdWo,NA
307688,6371.0,2155.0,1048,338,1885,1989,7,5,2,3,9,FV,MeadowV,2Story,PConc,Gd,Gd,Gd,Fin,87.8924714124206,84.06065667672354,1946.0,NA,NA,NA
370436,5543.0,1932.0,1125,553,1896,1979,7,5,2,2,10,RL,BrkSide,2Story,PConc,Gd,Gd,Gd,RFn,97.96585313209188,139.07072715808994,1911.0,NA,NA,NA
378738,13496.0,1653.0,962,538,1915,1987,7,5,1,3,10,RL,NoRidge,1Story,CBlock,TA,TA,Gd,Fin,,198.43718049747662,1934.0,NA,NA,NA
269236,6590.0,1384.0,1003,694,1992,1965,7,5,2,3,8,RL,Gilbert,2Story,PConc,Gd,TA,Gd,Fin,81.45166301683045,20.77840355422259,1933.0,NA,NA,NA
250102,11631.0,904.0,765,425,1910,1950,1,5,1,3,10,RM,SWISU,1Story,PConc,Gd,Gd,TA,Fin,100.74985869158604,12.7968004881612,1900.0,NA,NA,NA
210451,8187.0,2471.0,699,172,1975,1991,6,7,2,3,6,RL,MeadowV,1Story,PConc,Gd,Gd,TA,Unf,97.19318994371069,383.25352166159615,1931.0,NA,GdPrv,NA
226691,3756.0,1120.0,600,661,1933,1967,4,6,2,3,11,RL,Timber,1Story,PConc,Gd,TA,Gd,NA,76.47392548278664,263.12238743548346,1903.0,NA,MnPrv,NA
133189,2869.0,1831.0,443,737,1924,1971,5,6,3,4,5,RL,BrkSide,2Story,PConc,Ex,Ex,Gd,RFn,55.27039407492983,33.59512447035281,,NA,NA,NA
119697,12531.0,2029.0,648,629,1924,1975,3,4,1,3,4,RL,StoneBr,1Story,PConc,Ex,Gd,TA,RFn,52.77910759697566,186.46698570911056,1970.0,NA,NA,NA
165818,7809.0,1222.0,930,417,1989,1963,9,3,2,3,7,RL,Edwards,1Story,PConc,Gd,Gd,TA,RFn,48.93375033798061,65.78027301493566,1975.0,NA,MnPrv,NA
155115,7849.0,2019.0,1041,658,1936,2005,6,5,2,4,11,RL,SWISU,SFoyer,PConc,Gd,TA,TA,Fin,69.20971360825992,157.11673849380196,1921.0,NA,NA,NA
138511,16605.0,1882.0,891,1135,2002,1986,5,3,2,2,12,RL,OldTown,1.5Fin,PConc,Gd,Gd,Gd,Unf,49.42111374551194,124.45340788270329,1934.0,NA,NA,NA
219378,22116.0,2363.0,57,473,1914,1998,7,5,2,2,10,RL,Crawfor,1Story,PConc,Po,Gd,Ex,RFn,,48.31273769133212,1984.0,NA,GdWo,NA
243317,9287.0,1265.0,1629,187,1921,1963,5,2,1,4,5,RL,Edwards,2Story,PConc,Gd,TA,Ex,RFn,75.70841750819537,250.17955050416262,1928.0,NA,NA,NA
172019,8916.0,857.0,1434,332,2008,1975,8,4,2,3,3,C,NPkVill,1Story,PConc,TA,Gd,Gd,Unf,,193.37774262076832,,NA,NA,NA
299842,14766.0,1247.0,1178,575,1907,1999,5,4,3,3,12,FV,Crawfor,2Story,CBlock,Gd,Gd,TA,Unf,23.98811135881762,,1927.0,NA,GdPrv,NA
105169,4845.0,1604.0,1762,129,1894,1985,5,6,3,4,4,RL,NPkVill,1Story,PConc,Gd,TA,Gd,Fin,70.69449771755397,86.03942548444381,2005.0,NA,MnPrv,NA
153665,12505.0,1529.0,609,483,1945,2001,8,5,2,3,4,RM,NAmes,1Story,PConc,TA,TA,TA,RFn,58.522042183505924,458.13846362837074,1946.0,NA,NA,NA
124650,15231.0,1303.0,1755,526,1921,1972,7,3,1,4,3,RL,IDOTRR,1Story,Slab,Ex,Gd,TA,NA,124.16044060302916,439.89420192842425,1940.0,NA,NA,NA
78698,16450.0,545.0,613,757,1926,1951,9,5,2,4,14,RL,MeadowV,1Story,CBlock,Ex,TA,Ex,RFn,38.00131150425091,97.21997608901333,1916.0,NA,NA,NA
160641,3421.0,1735.0,1095,712,1996,1988,6,6,2,2,10,RL,CollgCr,1Story,PConc,Gd,TA,TA,Unf,64.86438547057075,166.1926840584863,1903.0,NA,NA,NA
158150,6927.0,2486.0,490,622,1883,1956,6,6,3,3,5,RM,BrDale,SLvl,Slab,Gd,TA,Gd,Fin,79.57746283316723,477.09294892245504,1940.0,NA,NA,Pave
304181,6457.0,1732.0,1005,17,1954,1988,6,4,3,5,4,RL,OldTown,SFoyer,PConc,Gd,Gd,Ex,Fin,45.682180293057456,99.64881935375853,1905.0,NA,NA,NA
213699,11613.0,1804.0,1154,634,1903,1994,3,6,4,3,11,RL,IDOTRR,SLvl,Stone,TA,Gd,TA,Fin,118.20631716978565,127.72815648414075,1978.0,NA,NA,NA
110230,14595.0,1786.0,938,591,1957,2000,4,5,3,3,7,RM,SawyerW,SFoyer,PConc,Gd,TA,Fa,Fin,118.71970361315925,481.2970574690861,1943.0,NA,GdPrv,NA
348584,150784.5467408685,4377.280219864504,1285,501,1890,1971,5,6,2,3,9,RM,NWAmes,1Story,PConc,Gd,Gd,TA,Unf,48.539558423606266,187.60588401094017,1923.0,NA,MnPrv,NA
270604,8127.0,1965.0,1039,103,1922,1977,8,6,2,2,12,RL,NoRidge,2Story,CBlock,TA,Ex,TA,RFn,55.2047951340475,167.3473253968356,1953.0,NA,NA,NA
209575,8114.0,1697.0,791,294,1935,1987,8,6,3,2,9,RL,Blueste,1Story,PConc,Gd,Gd,TA,NA,123.6703223446068,171.6072679320639,1971.0,NA,NA,NA
151661,21803.0,1343.0,773,216,2001,1969,5,6,2,3,11,RL,Sawyer,1.5Fin,PConc,TA,Gd,Gd,Fin,,164.23602089651953,2004.0,NA,NA,NA
113122,13068.0,1102.0,1324,46,1999,1998,5,2,2,3,7,RL,CollgCr,1.5Fin,CBlock,TA,Gd,TA,Fin,60.76633183038241,63.21570272044783,1990.0,NA,NA,NA
143074,23402.0,1375.0,738,449,2010,2006,9,5,3,3,6,RL,BrkSide,1Story,PConc,Gd,Ex,Gd,Fin,80.78589485272988,157.77251821055415,1930.0,NA,NA,NA
256657,13006.0,1657.0,1366,290,1935,1967,3,4,2,5,12,RL,CollgCr,1Story,BrkTil,Ex,TA,Gd,Fin,35.33179098305146,354.33962315888624,1908.0,NA,NA,NA
352862,5462.0,1341.0,1489,975,1872,2006,7,8,1,2,8,RL,Timber,1Story,PConc,Fa,Gd,TA,RFn,124.91845667538931,105.26449258542685,,NA,NA,NA
307828,4915.0,1657.0,332,416,1960,1973,6,5,1,3,4,RL,StoneBr,1Story,CBlock,Gd,Gd,TA,Fin,,364.2101509195624,1952.0,NA,GdPrv,NA
136551,4311.0,1719.0,1453,708,1897,1982,7,5,1,3,13,RL,Somerst,SFoyer,PConc,Gd,TA,Gd,Fin,84.63966006369651,210.02146521198895,1901.0,NA,NA,NA
106101,16272.0,1916.0,1824,136,2010,2008,5,5,2,5,11,RM,Blueste,1.5Fin,PConc,Gd,Gd,Gd,Unf,,90.33193652208482,1985.0,NA,NA,NA
175668,22318.0,2141.0,1100,343,1958,2004,9,4,2,3,3,RL,NridgHt,1Story,PConc,Gd,TA,Po,Fin,,107.59537718807366,1919.0,NA,NA,NA
81848,33177.0,1539.0,1239,469,1873,1994,6,5,2,4,14,RL,Veenker,1Story,CBlock,Po,Ex,Gd,Fin,81.27728212456037,459.7481770228454,2005.0,NA,NA,NA
188955,18139.0,846.0,1414,268,1964,1975,5,5,2,4,9,RL,SWISU,1Story,PConc,Ex,Ex,NA,RFn,117.90747686925313,175.50252074422465,1903.0,NA,NA,NA
156523,21975.0,1327.0,889,365,1990,1968,6,5,3,3,12,RM,SWISU,SFoyer,PConc,Gd,Gd,TA,RFn,,138.2082764449651,2001.0,NA,GdPrv,NA
137803,7723.0,1522.0,1072,406,2003,1997,6,3,2,2,13,RM,IDOTRR,SLvl,PConc,Gd,Fa,TA,Unf,45.522425787924774,310.81036630643297,1943.0,NA,NA,NA
87738,5465.0,582.0,474,403,1951,1991,5,6,3,2,10,RL,SWISU,2Story,PConc,Gd,Gd,Ex,RFn,77.6282720057075,6.826553458749612,1961.0,NA,NA,NA
203911,18215.0,2194.0,1055,821,1982,1962,9,1,1,2,13,RM,ClearCr,2Story,PConc,Gd,TA,Gd,Unf,,328.26782308064753,1912.0,NA,NA,NA
134177,14053.0,1571.0,1199,525,1997,1959,4,5,2,1,7,RL,Mitchel,2Story,CBlock,Fa,Gd,Gd,Fin,,331.9042004183612,1919.0,NA,MnPrv,NA
103988,11666.0,1690.0,1206,545,1876,1963,9,5,2,3,5,RL,Sawyer,1Story,PConc,TA,Gd,TA,Fin,63.75267829192113,172.01251686325747,1951.0,NA,NA,NA
52632,13799.0,2182.0,1426,557,1897,1958,6,5,2,3,7,RL,BrkSide,SLvl,PConc,Gd,Ex,Gd,Unf,90.92810828040089,195.04383473756752,1905.0,NA,GdWo,NA
164225,13278.0,1184.0,690,572,1877,2002,5,4,2,2,13,RL,StoneBr,2Story,BrkTil,TA,TA,TA,Unf,93.61038705030674,99.46852093458357,1914.0,NA,MnPrv,NA
337358,23630.0,1787.0,786,433,1994,1960,5,6,1,2,8,RL,BrkSide,1Story,PConc,Ex,Gd,TA,RFn,62.88890586975263,115.16086405408205,1971.0,NA,MnPrv,NA
322708,23789.0,1445.0,1758,385,1915,1952,6,5,2,3,13,RL,Veenker,1Story,BrkTil,Gd,Gd,Gd,RFn,97.41615582999768,258.57118014577105,1963.0,NA,NA,NA
138297,15161.0,1407.0,939,483,1929,1989,7,4,2,2,9,RL,NWAmes,2Story,BrkTil,Gd,TA,TA,Fin,,128.30441692267917,1993.0,NA,NA,NA
130498,18169.0,1113.0,1080,681,1952,1961,9,5,2,2,4,RL,NoRidge,1Story,PConc,TA,Gd,Gd,Fin,70.40477820212332,207.95316934673886,1935.0,NA,MnPrv,NA
200287,14889.0,2332.0,973,675,1917,1984,7,2,2,5,13,RL,CollgCr,2Story,BrkTil,Gd,Gd,Ex,Fin,,139.7347761803098,1935.0,NA,NA,NA
111373,8294.0,1312.0,671,401,1973,1988,6,5,2,1,7,RL,ClearCr,1.5Fin,PConc,TA,Gd,Gd,Fin,89.11511964445772,276.79498894491445,,NA,NA,NA
187346,17221.0,1849.0,1649,603,1919,1995,2,6,2,3,11,RL,MeadowV,2Story,BrkTil,Gd,TA,Ex,Unf,43.8246814423421,48.190991176554846,1990.0,NA,GdWo,NA
225580,4737.0,562.0,788,411,1985,1988,9,7,3,1,7,RM,IDOTRR,2Story,PConc,TA,Gd,TA,Fin,107.08780618506874,329.64009688782875,1993.0,NA,NA,NA
271243,20585.0,2089.0,549,456,1891,1981,9,5,2,4,11,RM,Somerst,2Story,PConc,Gd,Po,TA,Fin,78.63498664993612,175.14194083750553,1992.0,NA,NA,NA
159522,5341.0,2026.0,819,355,1986,1988,6,5,1,3,8,RL,NAmes,1Story,CBlock,TA,Gd,Gd,NA,104.39034013976145,322.7175285326149,1979.0,NA,NA,NA
153051,12984.0,1548.0,199,413,1947,1963,2,5,2,2,5,RL,NWAmes,1Story,CBlock,TA,Ex,TA,RFn,71.29484179907458,60.5646508918664,1939.0,NA,NA,NA
116868,6587.0,1386.0,739,718,1992,1993,8,5,2,3,7,RL,OldTown,1Story,PConc,Fa,TA,TA,Fin,,350.29700214185186,1937.0,NA,MnPrv,NA
119282,15245.0,1700.0,612,468,1980,1950,8,5,2,2,3,FV,NoRidge,SLvl,PConc,TA,Gd,Gd,RFn,79.97216642018708,63.97035512548409,1983.0,NA,NA,Grvl
151661,10717.0,2644.0,1246,477,1939,1976,7,4,2,3,9,RL,StoneBr,SLvl,PConc,TA,Gd,TA,Unf,83.67123763456863,283.8976854294201,1944.0,NA,NA,NA
192325,4201.0,618.0,730,160,2003,1986,6,6,2,3,4,RL,Crawfor,1Story,CBlock,Gd,Gd,Gd,Fin,108.20498540694615,230.0543201351883,1961.0,NA,NA,NA
239290,14078.0,1891.0,1355,388,1937,2009,8,5,3,2,10,RL,Veenker,1.5Fin,PConc,Gd,Gd,TA,Unf,81.66103449619877,91.4274821204127,,NA,GdPrv,NA
120418,7732.0,1044.0,1559,401,2006,1992,5,5,3,3,9,RL,NoRidge,2Story,CBlock,Gd,TA,TA,Fin,69.30027060547901,317.0872623172824,1984.0,NA,NA,NA
301665,18558.0,1490.0,1312,284,1954,1950,6,3,3,3,13,FV,IDOTRR,SFoyer,PConc,Ex,TA,Gd,RFn,,93.62313461093899,1981.0,NA,NA,NA
148977,10946.0,1376.0,913,454,1880,2004,2,6,2,4,7,RL,Somerst,1Story,PConc,TA,Gd,Gd,Fin,80.76047457673926,138.17771645221615,2004.0,NA,NA,NA
164629,13866.0,1285.0,1056,364,1888,1994,4,5,3,6,11,FV,Blmngtn,2Story,PConc,Gd,TA,TA,RFn,143.88832752191078,79.95013479894617,1994.0,NA,NA,NA
123144,6157.0,1494.0,390,465,1984,1978,9,5,1,3,3,RM,Blmngtn,2Story,CBlock,Gd,Gd,TA,RFn,77.28544802112982,124.0328886136027,1965.0,NA,NA,NA
